id,value,count
TEST_38744,"[[1070, 4040]]",1
TEST_38745,"[[150, 4980]]",1
TEST_38746,"[[0, 4980]]",1
TEST_38747,"[[0, 1530]]",1
TEST_38748,"[[760, 5010]]",1
TEST_38749,"[[0, 4980]]",1
TEST_38750,"[[300, 3530]]",1
TEST_38751,"[[0, 4980]]",1
TEST_38752,"[[20, 4030]]",1
TEST_38753,"[[0, 5010]]",1
TEST_38754,"[[350, 4980]]",1
TEST_38755,"[[1510, 4980]]",1
TEST_38756,"[[0, 4980]]",1
TEST_38757,"[[0, 4980]]",1
TEST_38758,"[[0, 5010]]",1
TEST_38759,"[[0, 4980]]",1
TEST_38760,"[[0, 4980]]",1
TEST_38761,"[[0, 4980]]",1
TEST_38762,"[[0, 4980]]",1
TEST_38763,[],0
TEST_38764,"[[0, 5000]]",1
TEST_38765,"[[110, 730], [2640, 5010]]",2
TEST_38766,[],0
TEST_38767,[],0
TEST_38768,"[[0, 510], [2110, 4980]]",2
TEST_38769,"[[0, 1420], [1770, 5010]]",2
TEST_38770,"[[1230, 2970]]",1
TEST_38771,"[[0, 1560]]",1
TEST_38772,[],0
TEST_38773,"[[0, 4980]]",1
TEST_38774,"[[680, 2280]]",1
TEST_38775,"[[1470, 4980]]",1
TEST_38776,"[[1610, 2280], [2580, 3870]]",2
TEST_38777,"[[890, 1510]]",1
TEST_38778,"[[2370, 4980]]",1
TEST_38779,"[[0, 5000]]",1
TEST_38780,"[[0, 4980]]",1
TEST_38781,"[[0, 4980]]",1
TEST_38782,"[[0, 2600], [3090, 4980]]",2
TEST_38783,"[[0, 4980]]",1
TEST_38784,"[[0, 5000]]",1
TEST_38785,[],0
TEST_38786,"[[0, 4980]]",1
TEST_38787,"[[0, 4980]]",1
TEST_38788,[],0
TEST_38789,"[[1430, 4990]]",1
TEST_38790,"[[2990, 4980]]",1
TEST_38791,"[[0, 4980]]",1
TEST_38792,"[[270, 910]]",1
TEST_38793,"[[0, 4980]]",1
TEST_38794,"[[0, 4990]]",1
TEST_38795,"[[10, 4270]]",1
TEST_38796,"[[700, 2820]]",1
TEST_38797,"[[80, 3450], [3820, 4980]]",2
TEST_38798,"[[0, 4030]]",1
TEST_38799,"[[50, 620], [3250, 4990]]",2
TEST_38800,"[[0, 4110], [4390, 5000]]",2
TEST_38801,"[[0, 1360]]",1
TEST_38802,"[[0, 2260], [3150, 4980]]",2
TEST_38803,"[[70, 5010]]",1
TEST_38804,"[[0, 1400]]",1
TEST_38805,"[[180, 5010]]",1
TEST_38806,"[[0, 5010]]",1
TEST_38807,"[[0, 4060]]",1
TEST_38808,"[[0, 5000]]",1
TEST_38809,"[[0, 4980]]",1
TEST_38810,"[[0, 4980]]",1
TEST_38811,[],0
TEST_38812,"[[520, 3190], [3700, 5010]]",2
TEST_38813,"[[0, 4980]]",1
TEST_38814,"[[500, 1200], [2380, 4980]]",2
TEST_38815,[],0
TEST_38816,"[[0, 4980]]",1
TEST_38817,"[[0, 4980]]",1
TEST_38818,"[[0, 4980]]",1
TEST_38819,"[[0, 4980]]",1
TEST_38820,"[[160, 4980]]",1
TEST_38821,"[[10, 4980]]",1
TEST_38822,"[[0, 4980]]",1
TEST_38823,"[[0, 5010]]",1
TEST_38824,"[[0, 4980]]",1
TEST_38825,"[[1340, 5000]]",1
TEST_38826,"[[1410, 3590]]",1
TEST_38827,"[[1990, 4990]]",1
TEST_38828,"[[0, 4980]]",1
TEST_38829,"[[0, 4980]]",1
TEST_38830,"[[0, 4980]]",1
TEST_38831,"[[0, 4990]]",1
TEST_38832,"[[0, 4980]]",1
TEST_38833,"[[950, 3230]]",1
TEST_38834,"[[0, 3600], [3880, 5000]]",2
TEST_38835,"[[150, 2490]]",1
TEST_38836,[],0
TEST_38837,"[[0, 4980]]",1
TEST_38838,"[[0, 4980]]",1
TEST_38839,"[[630, 4980]]",1
TEST_38840,[],0
TEST_38841,"[[800, 1770], [3500, 4990]]",2
TEST_38842,[],0
TEST_38843,[],0
TEST_38844,"[[350, 2820], [3310, 4980]]",2
TEST_38845,"[[0, 5000]]",1
TEST_38846,"[[0, 4990]]",1
TEST_38847,"[[0, 4980]]",1
TEST_38848,"[[440, 2740]]",1
TEST_38849,"[[0, 4980]]",1
TEST_38850,[],0
TEST_38851,"[[0, 4980]]",1
TEST_38852,[],0
TEST_38853,"[[0, 4980]]",1
TEST_38854,[],0
TEST_38855,"[[1760, 5000]]",1
TEST_38856,[],0
TEST_38857,"[[0, 4980]]",1
TEST_38858,"[[1780, 4990]]",1
TEST_38859,"[[0, 4980]]",1
TEST_38860,"[[0, 5000]]",1
TEST_38861,"[[0, 4980]]",1
TEST_38862,"[[580, 4980]]",1
TEST_38863,"[[0, 2250]]",1
TEST_38864,[],0
TEST_38865,"[[0, 4980]]",1
TEST_38866,"[[0, 4980]]",1
TEST_38867,"[[30, 630], [1230, 3300]]",2
TEST_38868,"[[0, 4990]]",1
TEST_38869,"[[0, 5000]]",1
TEST_38870,"[[60, 4980]]",1
TEST_38871,"[[70, 3960]]",1
TEST_38872,"[[0, 4980]]",1
TEST_38873,"[[0, 5000]]",1
TEST_38874,"[[320, 4990]]",1
TEST_38875,"[[2090, 4280]]",1
TEST_38876,"[[0, 5010]]",1
TEST_38877,"[[70, 1130], [2700, 3420]]",2
TEST_38878,"[[0, 4980]]",1
TEST_38879,[],0
TEST_38880,"[[0, 2420]]",1
TEST_38881,"[[0, 4980]]",1
TEST_38882,[],0
TEST_38883,"[[50, 5010]]",1
TEST_38884,[],0
TEST_38885,"[[1450, 3320], [3680, 4300]]",2
TEST_38886,"[[0, 2560], [3740, 4320]]",2
TEST_38887,"[[610, 2640]]",1
TEST_38888,"[[940, 4990]]",1
TEST_38889,"[[310, 4980]]",1
TEST_38890,"[[1400, 2860], [3960, 4980]]",2
TEST_38891,"[[480, 2240]]",1
TEST_38892,"[[0, 4980]]",1
TEST_38893,"[[0, 4980]]",1
TEST_38894,"[[520, 4980]]",1
TEST_38895,"[[1120, 3330]]",1
TEST_38896,"[[650, 4980]]",1
TEST_38897,"[[40, 5010]]",1
TEST_38898,"[[0, 4980]]",1
TEST_38899,"[[300, 3860]]",1
TEST_38900,"[[170, 4980]]",1
TEST_38901,"[[450, 4980]]",1
TEST_38902,[],0
TEST_38903,"[[0, 4980]]",1
TEST_38904,"[[0, 4980]]",1
TEST_38905,"[[0, 4980]]",1
TEST_38906,"[[0, 4990]]",1
TEST_38907,"[[170, 3480]]",1
TEST_38908,"[[0, 4980]]",1
TEST_38909,"[[0, 4980]]",1
TEST_38910,"[[0, 5010]]",1
TEST_38911,"[[0, 4980]]",1
TEST_38912,"[[290, 4980]]",1
TEST_38913,[],0
TEST_38914,"[[140, 2340], [2620, 3820], [4420, 4980]]",3
TEST_38915,"[[520, 2970]]",1
TEST_38916,"[[0, 5000]]",1
TEST_38917,"[[0, 4150], [4540, 4980]]",2
TEST_38918,"[[0, 4980]]",1
TEST_38919,"[[0, 5010]]",1
TEST_38920,"[[0, 4980]]",1
TEST_38921,"[[850, 3990], [4440, 4980]]",2
TEST_38922,"[[690, 3270]]",1
TEST_38923,"[[0, 5010]]",1
TEST_38924,"[[0, 4980]]",1
TEST_38925,"[[1320, 4980]]",1
TEST_38926,"[[410, 4460]]",1
TEST_38927,"[[0, 4980]]",1
TEST_38928,[],0
TEST_38929,"[[0, 4980]]",1
TEST_38930,"[[330, 3510]]",1
TEST_38931,"[[80, 1490]]",1
TEST_38932,[],0
TEST_38933,[],0
TEST_38934,"[[0, 4980]]",1
TEST_38935,"[[380, 4990]]",1
TEST_38936,"[[0, 360], [720, 4990]]",2
TEST_38937,"[[0, 4980]]",1
TEST_38938,"[[0, 4980]]",1
TEST_38939,[],0
TEST_38940,"[[0, 4980]]",1
TEST_38941,"[[0, 3570], [4440, 4980]]",2
TEST_38942,"[[0, 4990]]",1
TEST_38943,"[[0, 5010]]",1
TEST_38944,[],0
TEST_38945,"[[150, 4980]]",1
TEST_38946,"[[4460, 4980]]",1
TEST_38947,"[[3300, 4980]]",1
TEST_38948,[],0
TEST_38949,"[[0, 4980]]",1
TEST_38950,[],0
TEST_38951,"[[0, 4390]]",1
TEST_38952,"[[1540, 2290], [2990, 4280]]",2
TEST_38953,"[[2700, 3320]]",1
TEST_38954,"[[1400, 2160], [2440, 4990]]",2
TEST_38955,[],0
TEST_38956,[],0
TEST_38957,"[[1940, 4440]]",1
TEST_38958,"[[0, 5010]]",1
TEST_38959,"[[420, 1700]]",1
TEST_38960,"[[400, 5000]]",1
TEST_38961,"[[0, 1730]]",1
TEST_38962,"[[0, 980], [1260, 3460], [3750, 4980]]",3
TEST_38963,"[[0, 4990]]",1
TEST_38964,"[[430, 2110]]",1
TEST_38965,"[[60, 3750]]",1
TEST_38966,"[[180, 5000]]",1
TEST_38967,"[[640, 5000]]",1
TEST_38968,"[[0, 4980]]",1
TEST_38969,"[[0, 4980]]",1
TEST_38970,"[[1320, 4980]]",1
TEST_38971,"[[410, 5010]]",1
TEST_38972,"[[0, 5000]]",1
TEST_38973,"[[1630, 4240]]",1
TEST_38974,[],0
TEST_38975,"[[0, 4980]]",1
TEST_38976,"[[0, 4980]]",1
TEST_38977,"[[540, 1120], [1400, 4440]]",2
TEST_38978,"[[270, 860], [1140, 2510], [2870, 3530]]",3
TEST_38979,"[[0, 4980]]",1
TEST_38980,"[[0, 4980]]",1
TEST_38981,"[[1160, 3110], [3390, 4980]]",2
TEST_38982,"[[0, 4980]]",1
TEST_38983,"[[0, 320], [600, 4980]]",2
TEST_38984,"[[2030, 2750]]",1
TEST_38985,"[[990, 2820]]",1
TEST_38986,"[[340, 4990]]",1
TEST_38987,"[[0, 960], [2420, 4330]]",2
TEST_38988,"[[0, 5000]]",1
TEST_38989,"[[0, 4980]]",1
TEST_38990,"[[0, 4980]]",1
TEST_38991,"[[0, 5000]]",1
TEST_38992,"[[0, 4990]]",1
TEST_38993,"[[1140, 5010]]",1
TEST_38994,"[[1050, 3350]]",1
TEST_38995,"[[0, 4980]]",1
TEST_38996,"[[0, 4980]]",1
TEST_38997,"[[0, 3230], [3570, 4980]]",2
TEST_38998,"[[0, 4980]]",1
TEST_38999,"[[0, 5000]]",1
TEST_39000,"[[670, 3940]]",1
TEST_39001,"[[670, 4980]]",1
TEST_39002,"[[220, 5010]]",1
TEST_39003,"[[0, 5010]]",1
TEST_39004,[],0
TEST_39005,"[[1160, 4990]]",1
TEST_39006,[],0
TEST_39007,"[[0, 2140], [2420, 3930], [4510, 4980]]",3
TEST_39008,"[[0, 4980]]",1
TEST_39009,"[[0, 4990]]",1
TEST_39010,"[[0, 4990]]",1
TEST_39011,"[[0, 4990]]",1
TEST_39012,[],0
TEST_39013,"[[0, 4980]]",1
TEST_39014,"[[0, 750]]",1
TEST_39015,"[[350, 3550]]",1
TEST_39016,"[[330, 980], [1370, 3250], [3530, 4990]]",3
TEST_39017,[],0
TEST_39018,"[[0, 5000]]",1
TEST_39019,"[[0, 4980]]",1
TEST_39020,"[[0, 4990]]",1
TEST_39021,"[[570, 2280], [2570, 4120]]",2
TEST_39022,[],0
TEST_39023,"[[1840, 4990]]",1
TEST_39024,"[[0, 5010]]",1
TEST_39025,"[[0, 4980]]",1
TEST_39026,"[[0, 5010]]",1
TEST_39027,"[[1140, 2850], [3580, 4980]]",2
TEST_39028,"[[1380, 2590]]",1
TEST_39029,"[[0, 4980]]",1
TEST_39030,"[[1030, 5010]]",1
TEST_39031,"[[0, 4980]]",1
TEST_39032,[],0
TEST_39033,"[[0, 4980]]",1
TEST_39034,"[[0, 4980]]",1
TEST_39035,"[[0, 4170]]",1
TEST_39036,"[[0, 4980]]",1
TEST_39037,"[[0, 4980]]",1
TEST_39038,"[[620, 2330]]",1
TEST_39039,"[[0, 4150]]",1
TEST_39040,"[[0, 5000]]",1
TEST_39041,"[[0, 3710]]",1
TEST_39042,"[[0, 4980]]",1
TEST_39043,"[[260, 4990]]",1
TEST_39044,"[[0, 4980]]",1
TEST_39045,"[[450, 4980]]",1
TEST_39046,"[[0, 5010]]",1
TEST_39047,"[[0, 4980]]",1
TEST_39048,"[[0, 1430]]",1
TEST_39049,[],0
TEST_39050,"[[1360, 4090]]",1
TEST_39051,"[[0, 4980]]",1
TEST_39052,"[[0, 4980]]",1
TEST_39053,"[[0, 4990]]",1
TEST_39054,"[[0, 4980]]",1
TEST_39055,"[[0, 4990]]",1
TEST_39056,"[[70, 2810], [3090, 4980]]",2
TEST_39057,[],0
TEST_39058,"[[0, 3630], [4360, 5000]]",2
TEST_39059,"[[0, 4980]]",1
TEST_39060,"[[0, 4980]]",1
TEST_39061,"[[0, 660]]",1
TEST_39062,"[[530, 4980]]",1
TEST_39063,"[[0, 4980]]",1
TEST_39064,[],0
TEST_39065,"[[0, 5010]]",1
TEST_39066,[],0
TEST_39067,"[[40, 5010]]",1
TEST_39068,"[[0, 5010]]",1
TEST_39069,"[[0, 3680], [3960, 4980]]",2
TEST_39070,"[[0, 4990]]",1
TEST_39071,"[[0, 2190], [2470, 4980]]",2
TEST_39072,"[[0, 4980]]",1
TEST_39073,"[[0, 4990]]",1
TEST_39074,"[[110, 5000]]",1
TEST_39075,"[[0, 4980]]",1
TEST_39076,"[[140, 4990]]",1
TEST_39077,"[[0, 5010]]",1
TEST_39078,"[[280, 4980]]",1
TEST_39079,"[[130, 1000], [3790, 5010]]",2
TEST_39080,"[[1180, 4290]]",1
TEST_39081,"[[0, 4990]]",1
TEST_39082,"[[0, 4980]]",1
TEST_39083,"[[750, 3240]]",1
TEST_39084,"[[0, 1330]]",1
TEST_39085,"[[1930, 4380]]",1
TEST_39086,[],0
TEST_39087,"[[1230, 3950]]",1
TEST_39088,"[[70, 2600]]",1
TEST_39089,[],0
TEST_39090,"[[0, 700], [2920, 4980]]",2
TEST_39091,"[[0, 5000]]",1
TEST_39092,"[[0, 3840]]",1
TEST_39093,"[[0, 4990]]",1
TEST_39094,"[[0, 2400], [2690, 4980]]",2
TEST_39095,"[[0, 4980]]",1
TEST_39096,"[[250, 4990]]",1
TEST_39097,"[[1000, 4990]]",1
TEST_39098,"[[2880, 3590]]",1
TEST_39099,"[[250, 1080], [3150, 5000]]",2
TEST_39100,"[[50, 1550], [2290, 4980]]",2
TEST_39101,"[[3080, 3800], [4530, 4980]]",2
TEST_39102,"[[0, 4980]]",1
TEST_39103,"[[0, 4980]]",1
TEST_39104,"[[100, 4990]]",1
TEST_39105,"[[160, 4370]]",1
TEST_39106,"[[900, 2900]]",1
TEST_39107,"[[0, 4980]]",1
TEST_39108,"[[0, 4980]]",1
TEST_39109,"[[0, 4980]]",1
TEST_39110,"[[350, 1240], [1970, 5000]]",2
TEST_39111,"[[2300, 4980]]",1
TEST_39112,"[[360, 4340]]",1
TEST_39113,"[[0, 4980]]",1
TEST_39114,"[[930, 1510], [1870, 3010], [3370, 4080]]",3
TEST_39115,"[[3690, 4980]]",1
TEST_39116,"[[880, 4980]]",1
TEST_39117,"[[20, 2040], [2320, 4980]]",2
TEST_39118,"[[130, 870]]",1
TEST_39119,[],0
TEST_39120,"[[0, 4980]]",1
TEST_39121,"[[0, 4980]]",1
TEST_39122,"[[20, 1010]]",1
TEST_39123,"[[1650, 2180]]",1
TEST_39124,"[[0, 4980]]",1
TEST_39125,"[[770, 5010]]",1
TEST_39126,"[[300, 1500]]",1
TEST_39127,"[[0, 790], [2340, 5000]]",2
TEST_39128,"[[520, 1910]]",1
TEST_39129,"[[0, 760], [1400, 4980]]",2
TEST_39130,"[[160, 1770], [2350, 3040]]",2
TEST_39131,"[[90, 2160]]",1
TEST_39132,"[[1710, 3670]]",1
TEST_39133,"[[0, 5000]]",1
TEST_39134,"[[0, 4980]]",1
TEST_39135,"[[0, 4980]]",1
TEST_39136,"[[0, 1310], [2350, 2990], [3270, 4980]]",3
TEST_39137,"[[1170, 4980]]",1
TEST_39138,"[[0, 2180], [2790, 4980]]",2
TEST_39139,"[[0, 4980]]",1
TEST_39140,"[[0, 4980]]",1
TEST_39141,"[[120, 950], [3060, 3990], [4270, 4980]]",3
TEST_39142,"[[0, 4980]]",1
TEST_39143,"[[1120, 2680]]",1
TEST_39144,"[[0, 870], [1840, 4980]]",2
TEST_39145,[],0
TEST_39146,[],0
TEST_39147,[],0
TEST_39148,"[[660, 3550]]",1
TEST_39149,"[[690, 4110]]",1
TEST_39150,"[[950, 1950], [2940, 3710]]",2
TEST_39151,"[[0, 4270]]",1
TEST_39152,"[[0, 4980]]",1
TEST_39153,"[[0, 4980]]",1
TEST_39154,"[[0, 5010]]",1
TEST_39155,"[[0, 5010]]",1
TEST_39156,"[[870, 1480], [1770, 2350], [3000, 4980]]",3
TEST_39157,"[[0, 4990]]",1
TEST_39158,"[[0, 5000]]",1
TEST_39159,"[[0, 4980]]",1
TEST_39160,"[[0, 750], [1040, 1870], [2500, 3360]]",3
TEST_39161,"[[50, 4990]]",1
TEST_39162,"[[0, 4980]]",1
TEST_39163,[],0
TEST_39164,"[[480, 4990]]",1
TEST_39165,"[[0, 4980]]",1
TEST_39166,"[[820, 5010]]",1
TEST_39167,"[[1400, 4320]]",1
TEST_39168,"[[1200, 5010]]",1
TEST_39169,"[[380, 3320]]",1
TEST_39170,"[[0, 4980]]",1
TEST_39171,"[[0, 4980]]",1
TEST_39172,"[[2520, 3820]]",1
TEST_39173,"[[0, 5000]]",1
TEST_39174,[],0
TEST_39175,"[[870, 2020], [2650, 4980]]",2
TEST_39176,"[[0, 4980]]",1
TEST_39177,"[[0, 4980]]",1
TEST_39178,"[[0, 4980]]",1
TEST_39179,"[[0, 4980]]",1
TEST_39180,"[[2610, 4990]]",1
TEST_39181,"[[0, 4980]]",1
TEST_39182,"[[0, 4990]]",1
TEST_39183,"[[1220, 3120]]",1
TEST_39184,"[[20, 4990]]",1
TEST_39185,"[[0, 1920], [2200, 4980]]",2
TEST_39186,"[[1930, 4300]]",1
TEST_39187,"[[0, 4990]]",1
TEST_39188,"[[230, 4990]]",1
TEST_39189,[],0
TEST_39190,[],0
TEST_39191,"[[0, 5010]]",1
TEST_39192,"[[70, 4180]]",1
TEST_39193,"[[0, 5000]]",1
TEST_39194,"[[0, 3580]]",1
TEST_39195,[],0
TEST_39196,"[[0, 4980]]",1
TEST_39197,[],0
TEST_39198,"[[1230, 3660]]",1
TEST_39199,"[[0, 4980]]",1
TEST_39200,"[[2040, 2880]]",1
TEST_39201,"[[0, 4980]]",1
TEST_39202,"[[0, 4980]]",1
TEST_39203,"[[0, 2490]]",1
TEST_39204,"[[0, 4980]]",1
TEST_39205,[],0
TEST_39206,"[[0, 4980]]",1
TEST_39207,"[[710, 5000]]",1
TEST_39208,"[[0, 4980]]",1
TEST_39209,"[[120, 5010]]",1
TEST_39210,"[[0, 5000]]",1
TEST_39211,[],0
TEST_39212,"[[0, 5000]]",1
TEST_39213,"[[760, 4020]]",1
TEST_39214,"[[0, 4980]]",1
TEST_39215,"[[0, 4980]]",1
TEST_39216,"[[350, 5010]]",1
TEST_39217,"[[0, 560], [1710, 5010]]",2
TEST_39218,"[[0, 4980]]",1
TEST_39219,"[[0, 4980]]",1
TEST_39220,"[[0, 4980]]",1
TEST_39221,"[[0, 4990]]",1
TEST_39222,[],0
TEST_39223,"[[20, 3070]]",1
TEST_39224,"[[40, 4980]]",1
TEST_39225,"[[590, 3610]]",1
TEST_39226,"[[0, 4980]]",1
TEST_39227,"[[20, 1110], [3160, 4980]]",2
TEST_39228,"[[980, 1890], [2560, 3850]]",2
TEST_39229,"[[130, 2060], [2340, 4980]]",2
TEST_39230,"[[920, 3840], [4180, 4980]]",2
TEST_39231,"[[0, 4980]]",1
TEST_39232,"[[380, 1430], [2770, 4980]]",2
TEST_39233,"[[160, 3800]]",1
TEST_39234,[],0
TEST_39235,"[[450, 3860]]",1
TEST_39236,"[[1680, 2330], [2610, 3920]]",2
TEST_39237,"[[1620, 4980]]",1
TEST_39238,"[[290, 5010]]",1
TEST_39239,"[[0, 4990]]",1
TEST_39240,"[[0, 4980]]",1
TEST_39241,"[[0, 5000]]",1
TEST_39242,"[[0, 3800]]",1
TEST_39243,[],0
TEST_39244,"[[440, 3500]]",1
TEST_39245,"[[0, 4980]]",1
TEST_39246,"[[0, 4980]]",1
TEST_39247,"[[600, 5000]]",1
TEST_39248,"[[0, 4980]]",1
TEST_39249,"[[110, 4460]]",1
TEST_39250,"[[0, 2530]]",1
TEST_39251,"[[0, 4980]]",1
TEST_39252,"[[0, 4990]]",1
TEST_39253,"[[220, 3480]]",1
TEST_39254,"[[1160, 4360]]",1
TEST_39255,"[[120, 990], [3800, 5010]]",2
TEST_39256,"[[0, 530], [990, 1980], [2910, 3500]]",3
TEST_39257,"[[0, 4980]]",1
TEST_39258,"[[0, 5000]]",1
TEST_39259,"[[0, 4980]]",1
TEST_39260,"[[0, 5000]]",1
TEST_39261,"[[2170, 3540]]",1
TEST_39262,"[[0, 4980]]",1
TEST_39263,"[[0, 4980]]",1
TEST_39264,"[[1580, 4990]]",1
TEST_39265,"[[0, 4980]]",1
TEST_39266,"[[0, 4990]]",1
TEST_39267,"[[2690, 3680]]",1
TEST_39268,"[[2190, 2820]]",1
TEST_39269,"[[0, 4990]]",1
TEST_39270,[],0
TEST_39271,[],0
TEST_39272,"[[250, 3340]]",1
TEST_39273,[],0
TEST_39274,[],0
TEST_39275,"[[90, 2910]]",1
TEST_39276,[],0
TEST_39277,"[[300, 4980]]",1
TEST_39278,"[[0, 4980]]",1
TEST_39279,"[[0, 1370]]",1
TEST_39280,"[[220, 4980]]",1
TEST_39281,"[[890, 4990]]",1
TEST_39282,"[[1260, 4980]]",1
TEST_39283,"[[910, 4190]]",1
TEST_39284,"[[1820, 5000]]",1
TEST_39285,"[[0, 4980]]",1
TEST_39286,"[[0, 5000]]",1
TEST_39287,"[[0, 1020], [1370, 4350]]",2
TEST_39288,"[[2080, 4980]]",1
TEST_39289,"[[2410, 4430]]",1
TEST_39290,"[[0, 4980]]",1
TEST_39291,"[[0, 2940]]",1
TEST_39292,[],0
TEST_39293,"[[0, 4980]]",1
TEST_39294,"[[0, 4980]]",1
TEST_39295,[],0
TEST_39296,[],0
TEST_39297,"[[0, 4980]]",1
TEST_39298,"[[0, 4980]]",1
TEST_39299,"[[0, 5000]]",1
TEST_39300,"[[0, 4980]]",1
TEST_39301,"[[220, 5000]]",1
TEST_39302,"[[0, 5010]]",1
TEST_39303,"[[0, 4980]]",1
TEST_39304,"[[0, 5010]]",1
TEST_39305,"[[1900, 2650], [3010, 3670], [4310, 4980]]",3
TEST_39306,"[[100, 2850], [3230, 4980]]",2
TEST_39307,"[[3090, 4980]]",1
TEST_39308,"[[1490, 2980]]",1
TEST_39309,"[[0, 5010]]",1
TEST_39310,"[[0, 4980]]",1
TEST_39311,"[[0, 3010]]",1
TEST_39312,"[[0, 4980]]",1
TEST_39313,"[[0, 4980]]",1
TEST_39314,"[[460, 4040]]",1
TEST_39315,[],0
TEST_39316,"[[0, 1180]]",1
TEST_39317,"[[1630, 3170], [3620, 4980]]",2
TEST_39318,[],0
TEST_39319,"[[0, 4980]]",1
TEST_39320,"[[0, 390]]",1
TEST_39321,"[[520, 3360], [3640, 4980]]",2
TEST_39322,[],0
TEST_39323,"[[0, 1360]]",1
TEST_39324,"[[360, 4980]]",1
TEST_39325,"[[20, 4980]]",1
TEST_39326,"[[760, 2240]]",1
TEST_39327,"[[0, 5010]]",1
TEST_39328,"[[0, 4980]]",1
TEST_39329,"[[0, 1540], [1830, 4980]]",2
TEST_39330,"[[0, 4980]]",1
TEST_39331,"[[10, 4980]]",1
TEST_39332,"[[40, 4980]]",1
TEST_39333,"[[60, 3020], [3810, 4980]]",2
TEST_39334,[],0
TEST_39335,"[[0, 4980]]",1
TEST_39336,[],0
TEST_39337,"[[0, 4420]]",1
TEST_39338,"[[590, 2040]]",1
TEST_39339,[],0
TEST_39340,"[[0, 4980]]",1
TEST_39341,"[[0, 4980]]",1
TEST_39342,"[[0, 5000]]",1
TEST_39343,[],0
TEST_39344,"[[540, 4980]]",1
TEST_39345,"[[160, 4980]]",1
TEST_39346,"[[0, 4980]]",1
TEST_39347,"[[0, 1120], [1400, 5000]]",2
TEST_39348,"[[0, 4980]]",1
TEST_39349,"[[350, 1340], [1620, 4350]]",2
TEST_39350,[],0
TEST_39351,"[[260, 2200]]",1
TEST_39352,"[[0, 4360]]",1
TEST_39353,"[[0, 4980]]",1
TEST_39354,"[[70, 4980]]",1
TEST_39355,"[[0, 4980]]",1
TEST_39356,"[[0, 4990]]",1
TEST_39357,"[[0, 4980]]",1
TEST_39358,"[[0, 4980]]",1
TEST_39359,"[[570, 1240], [2020, 3840]]",2
TEST_39360,"[[1030, 3530]]",1
TEST_39361,"[[0, 4980]]",1
TEST_39362,"[[0, 4990]]",1
TEST_39363,"[[0, 2870]]",1
TEST_39364,"[[30, 760], [1080, 4980]]",2
TEST_39365,"[[0, 4980]]",1
TEST_39366,"[[0, 4990]]",1
TEST_39367,[],0
TEST_39368,"[[0, 4980]]",1
TEST_39369,"[[0, 4980]]",1
TEST_39370,"[[40, 4990]]",1
TEST_39371,"[[1630, 4990]]",1
TEST_39372,"[[0, 5000]]",1
TEST_39373,"[[2500, 4980]]",1
TEST_39374,"[[0, 4980]]",1
TEST_39375,"[[0, 5000]]",1
TEST_39376,"[[1310, 3050]]",1
TEST_39377,"[[0, 4980]]",1
TEST_39378,"[[0, 5010]]",1
TEST_39379,"[[0, 5010]]",1
TEST_39380,"[[730, 3670], [4540, 4990]]",2
TEST_39381,"[[0, 4980]]",1
TEST_39382,"[[0, 4980]]",1
TEST_39383,"[[0, 4980]]",1
TEST_39384,"[[0, 4980]]",1
TEST_39385,"[[0, 4980]]",1
TEST_39386,"[[60, 4320]]",1
TEST_39387,"[[40, 4980]]",1
TEST_39388,"[[0, 4980]]",1
TEST_39389,"[[220, 890], [1770, 2340], [3440, 4990]]",3
TEST_39390,"[[390, 1110], [2220, 3100], [3510, 4240]]",3
TEST_39391,"[[1270, 3840]]",1
TEST_39392,"[[0, 5000]]",1
TEST_39393,"[[0, 4980]]",1
TEST_39394,[],0
TEST_39395,"[[0, 2280]]",1
TEST_39396,"[[2410, 4990]]",1
TEST_39397,"[[2930, 3630]]",1
TEST_39398,"[[0, 5010]]",1
TEST_39399,"[[0, 4990]]",1
TEST_39400,"[[0, 4990]]",1
TEST_39401,"[[1410, 5000]]",1
TEST_39402,"[[550, 4980]]",1
TEST_39403,"[[0, 4980]]",1
TEST_39404,"[[2480, 4360]]",1
TEST_39405,"[[0, 4980]]",1
TEST_39406,[],0
TEST_39407,"[[350, 2280]]",1
TEST_39408,"[[0, 4980]]",1
TEST_39409,"[[0, 4980]]",1
TEST_39410,"[[0, 4990]]",1
TEST_39411,"[[0, 5000]]",1
TEST_39412,"[[0, 5010]]",1
TEST_39413,[],0
TEST_39414,"[[0, 4980]]",1
TEST_39415,"[[0, 4980]]",1
TEST_39416,"[[1960, 3680], [3960, 4980]]",2
TEST_39417,"[[0, 4980]]",1
TEST_39418,[],0
TEST_39419,"[[0, 5010]]",1
TEST_39420,"[[0, 5000]]",1
TEST_39421,"[[0, 4980]]",1
TEST_39422,"[[0, 3470]]",1
TEST_39423,"[[260, 1000], [1280, 4160]]",2
TEST_39424,"[[0, 4980]]",1
TEST_39425,"[[1320, 4980]]",1
TEST_39426,"[[0, 880], [1490, 3150], [3740, 4980]]",3
TEST_39427,"[[0, 4980]]",1
TEST_39428,"[[1160, 1740], [3200, 4980]]",2
TEST_39429,"[[0, 4980]]",1
TEST_39430,"[[1830, 3830]]",1
TEST_39431,[],0
TEST_39432,"[[0, 5010]]",1
TEST_39433,"[[0, 5000]]",1
TEST_39434,"[[230, 1030], [2520, 4420]]",2
